

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -3.01044046E-06      0.00000000E+00
       1     -4.44661379E-10     -2.35918554E-06
       2     -6.55719278E-14     -3.48454805E-10
       3      0.00000000E+00     -5.09228801E-14
       4      0.00000000E+00      0.00000000E+00
       5      0.00000000E+00      0.00000000E+00
       6      0.00000000E+00      0.00000000E+00
       7     -6.97573700E-16      0.00000000E+00
       8      0.00000000E+00      0.00000000E+00
       9      0.00000000E+00      0.00000000E+00
      10      0.00000000E+00      0.00000000E+00
      11      2.16247847E-14      6.97573700E-16


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
  6.750E+01 2.21558E-27  0.000E+00 ( 4.112E-14,-7.818E-17) ( 2.292E-14,-5.185E-17)  2.69E-07
  6.800E+01 2.14643E-27  0.000E+00 ( 4.039E-14,-7.342E-17) ( 2.270E-14,-4.957E-17)  2.85E-07
  6.850E+01 2.07982E-27  0.000E+00 ( 3.967E-14,-6.884E-17) ( 2.249E-14,-4.735E-17)  2.56E-07
  6.900E+01 2.01566E-27  0.000E+00 ( 3.898E-14,-6.444E-17) ( 2.228E-14,-4.519E-17)  2.78E-07
  6.950E+01 1.95384E-27  0.000E+00 ( 3.830E-14,-6.020E-17) ( 2.207E-14,-4.308E-17)  2.41E-07
  7.000E+01 1.89425E-27  0.000E+00 ( 3.763E-14,-5.613E-17) ( 2.187E-14,-4.102E-17)  1.55E-07
  7.050E+01 1.83681E-27  0.000E+00 ( 3.698E-14,-5.221E-17) ( 2.167E-14,-3.903E-17)  1.99E-07
  7.100E+01 1.78142E-27  0.000E+00 ( 3.634E-14,-4.844E-17) ( 2.147E-14,-3.708E-17)  2.49E-07
  7.150E+01 1.72798E-27  0.000E+00 ( 3.571E-14,-4.481E-17) ( 2.127E-14,-3.518E-17)  2.43E-07
  7.200E+01 1.67644E-27  0.000E+00 ( 3.510E-14,-4.132E-17) ( 2.108E-14,-3.333E-17)  2.35E-07
  7.250E+01 1.62669E-27  0.000E+00 ( 3.450E-14,-3.796E-17) ( 2.089E-14,-3.152E-17)  2.41E-07
  7.300E+01 1.57868E-27  0.000E+00 ( 3.392E-14,-3.473E-17) ( 2.070E-14,-2.976E-17)  1.97E-07
  7.350E+01 1.53233E-27  0.000E+00 ( 3.334E-14,-3.163E-17) ( 2.051E-14,-2.805E-17)  1.22E-07
  7.400E+01 1.48757E-27  0.000E+00 ( 3.278E-14,-2.865E-17) ( 2.032E-14,-2.638E-17)  1.94E-07
  7.450E+01 1.44434E-27  0.000E+00 ( 3.223E-14,-2.578E-17) ( 2.014E-14,-2.476E-17)  2.22E-07
  7.500E+01 1.40257E-27  0.000E+00 ( 3.169E-14,-2.301E-17) ( 1.996E-14,-2.317E-17)  2.01E-07
  7.550E+01 1.36221E-27  0.000E+00 ( 3.116E-14,-2.036E-17) ( 1.978E-14,-2.163E-17)  2.09E-07
  7.600E+01 1.32321E-27  0.000E+00 ( 3.064E-14,-1.781E-17) ( 1.960E-14,-2.013E-17)  2.04E-07
  7.650E+01 1.28550E-27  0.000E+00 ( 3.013E-14,-1.536E-17) ( 1.943E-14,-1.866E-17)  1.58E-07
  7.700E+01 1.24904E-27  0.000E+00 ( 2.964E-14,-1.300E-17) ( 1.925E-14,-1.723E-17)  1.27E-07
  7.750E+01 1.21379E-27  0.000E+00 ( 2.915E-14,-1.074E-17) ( 1.908E-14,-1.584E-17)  1.79E-07
  7.800E+01 1.17968E-27  0.000E+00 ( 2.867E-14,-8.559E-18) ( 1.891E-14,-1.449E-17)  1.91E-07
  7.850E+01 1.14668E-27  0.000E+00 ( 2.820E-14,-6.469E-18) ( 1.875E-14,-1.317E-17)  1.63E-07
  7.900E+01 1.11475E-27  0.000E+00 ( 2.774E-14,-4.458E-18) ( 1.858E-14,-1.188E-17)  1.80E-07
  7.950E+01 1.08385E-27  0.000E+00 ( 2.729E-14,-2.532E-18) ( 1.842E-14,-1.062E-17)  1.70E-07
  8.000E+01 1.05394E-27  0.000E+00 ( 2.685E-14,-6.760E-19) ( 1.825E-14,-9.409E-18)  1.26E-07
  8.050E+01 1.02497E-27  0.000E+00 ( 2.641E-14, 1.104E-18) ( 1.809E-14,-8.218E-18)  1.21E-07
  8.100E+01 9.96928E-28 -4.693E-04 ( 2.599E-14, 2.809E-18) ( 1.793E-14,-7.064E-18)  1.58E-07
  8.150E+01 9.69759E-28 -4.762E-04 ( 2.557E-14, 4.451E-18) ( 1.778E-14,-5.935E-18)  1.61E-07
  8.200E+01 9.43442E-28 -4.831E-04 ( 2.516E-14, 6.022E-18) ( 1.762E-14,-4.840E-18)  1.32E-07
  8.250E+01 9.17941E-28 -4.900E-04 ( 2.476E-14, 7.532E-18) ( 1.747E-14,-3.771E-18)  1.52E-07
  8.300E+01 8.93232E-28 -4.968E-04 ( 2.436E-14, 8.973E-18) ( 1.731E-14,-2.731E-18)  1.41E-07
  8.350E+01 8.69279E-28 -5.040E-04 ( 2.397E-14, 1.036E-17) ( 1.716E-14,-1.720E-18)  1.04E-07
  8.400E+01 8.46060E-28 -5.111E-04 ( 2.359E-14, 1.169E-17) ( 1.701E-14,-7.354E-19)  1.08E-07
  8.450E+01 8.23545E-28 -5.184E-04 ( 2.322E-14, 1.296E-17) ( 1.686E-14, 2.229E-19)  1.35E-07
  8.500E+01 8.01714E-28 -5.256E-04 ( 2.285E-14, 1.418E-17) ( 1.672E-14, 1.154E-18)  1.35E-07
  8.550E+01 7.80538E-28 -5.330E-04 ( 2.249E-14, 1.535E-17) ( 1.657E-14, 2.061E-18)  1.09E-07
  8.600E+01 7.59997E-28 -5.404E-04 ( 2.214E-14, 1.647E-17) ( 1.643E-14, 2.941E-18)  1.27E-07
  8.650E+01 7.40066E-28 -5.482E-04 ( 2.179E-14, 1.754E-17) ( 1.628E-14, 3.797E-18)  1.20E-07
  8.700E+01 7.20725E-28 -5.553E-04 ( 2.145E-14, 1.856E-17) ( 1.614E-14, 4.638E-18)  1.00E-07
  8.750E+01 7.01955E-28 -5.632E-04 ( 2.112E-14, 1.954E-17) ( 1.600E-14, 5.447E-18)  1.00E-07
  8.800E+01 6.83736E-28 -5.708E-04 ( 2.079E-14, 2.047E-17) ( 1.586E-14, 6.235E-18)  1.16E-07
  8.850E+01 6.66048E-28 -5.787E-04 ( 2.046E-14, 2.137E-17) ( 1.572E-14, 7.001E-18)  1.19E-07
  8.900E+01 6.48871E-28 -5.866E-04 ( 2.015E-14, 2.222E-17) ( 1.559E-14, 7.747E-18)  1.00E-07
  8.950E+01 6.32194E-28 -5.943E-04 ( 1.983E-14, 2.303E-17) ( 1.545E-14, 8.471E-18)  1.08E-07
  9.000E+01 6.15995E-28 -6.022E-04 ( 1.953E-14, 2.380E-17) ( 1.532E-14, 9.174E-18)  1.10E-07
  9.050E+01 6.00259E-28 -6.106E-04 ( 1.923E-14, 2.454E-17) ( 1.519E-14, 9.855E-18)  1.00E-07
  9.100E+01 5.84970E-28 -6.188E-04 ( 1.893E-14, 2.525E-17) ( 1.505E-14, 1.052E-17)  1.00E-07
  9.150E+01 5.70116E-28 -6.268E-04 ( 1.864E-14, 2.591E-17) ( 1.492E-14, 1.116E-17)  1.04E-07
  9.200E+01 5.55679E-28 -6.353E-04 ( 1.835E-14, 2.655E-17) ( 1.479E-14, 1.178E-17)  1.14E-07
  9.250E+01 5.41648E-28 -6.437E-04 ( 1.807E-14, 2.715E-17) ( 1.467E-14, 1.239E-17)  1.03E-07
  9.300E+01 5.28009E-28 -6.523E-04 ( 1.779E-14, 2.773E-17) ( 1.454E-14, 1.297E-17)  1.00E-07
  9.350E+01 5.14747E-28 -6.608E-04 ( 1.752E-14, 2.827E-17) ( 1.441E-14, 1.355E-17)  1.11E-07
  9.400E+01 5.01852E-28 -6.694E-04 ( 1.726E-14, 2.879E-17) ( 1.429E-14, 1.410E-17)  1.05E-07
  9.450E+01 4.89314E-28 -6.779E-04 ( 1.699E-14, 2.927E-17) ( 1.416E-14, 1.464E-17)  1.00E-07
  9.500E+01 4.77118E-28 -6.869E-04 ( 1.673E-14, 2.974E-17) ( 1.404E-14, 1.515E-17)  1.04E-07
  9.550E+01 4.65256E-28 -6.955E-04 ( 1.648E-14, 3.017E-17) ( 1.392E-14, 1.566E-17)  1.23E-07
  9.600E+01 4.53715E-28 -7.048E-04 ( 1.623E-14, 3.058E-17) ( 1.379E-14, 1.614E-17)  1.19E-07
  9.650E+01 4.42486E-28 -7.136E-04 ( 1.598E-14, 3.097E-17) ( 1.367E-14, 1.661E-17)  1.00E-07
  9.700E+01 4.31561E-28 -7.225E-04 ( 1.574E-14, 3.133E-17) ( 1.355E-14, 1.707E-17)  1.26E-07
  9.750E+01 4.20929E-28 -7.322E-04 ( 1.551E-14, 3.167E-17) ( 1.344E-14, 1.750E-17)  1.29E-07
  9.800E+01 4.10578E-28 -7.414E-04 ( 1.527E-14, 3.199E-17) ( 1.332E-14, 1.793E-17)  1.08E-07
  9.850E+01 4.00505E-28 -7.509E-04 ( 1.504E-14, 3.229E-17) ( 1.320E-14, 1.834E-17)  1.18E-07
  9.900E+01 3.90696E-28 -7.603E-04 ( 1.481E-14, 3.257E-17) ( 1.309E-14, 1.874E-17)  1.46E-07
  9.950E+01 3.81146E-28 -7.702E-04 ( 1.459E-14, 3.283E-17) ( 1.297E-14, 1.912E-17)  1.46E-07
  1.000E+02 3.71847E-28 -7.797E-04 ( 1.437E-14, 3.306E-17) ( 1.286E-14, 1.949E-17)  1.16E-07
  1.005E+02 3.62791E-28 -7.896E-04 ( 1.416E-14, 3.329E-17) ( 1.274E-14, 1.984E-17)  1.54E-07
  1.010E+02 3.53970E-28 -7.992E-04 ( 1.394E-14, 3.349E-17) ( 1.263E-14, 2.019E-17)  1.63E-07
  1.015E+02 3.45378E-28 -8.091E-04 ( 1.374E-14, 3.367E-17) ( 1.252E-14, 2.052E-17)  1.39E-07
  1.020E+02 3.37009E-28 -8.187E-04 ( 1.353E-14, 3.384E-17) ( 1.241E-14, 2.084E-17)  1.48E-07
  1.025E+02 3.28855E-28 -8.293E-04 ( 1.333E-14, 3.400E-17) ( 1.230E-14, 2.113E-17)  1.82E-07
  1.030E+02 3.20907E-28 -8.396E-04 ( 1.313E-14, 3.414E-17) ( 1.219E-14, 2.143E-17)  1.79E-07
  1.035E+02 3.13163E-28 -8.498E-04 ( 1.293E-14, 3.426E-17) ( 1.208E-14, 2.171E-17)  1.48E-07
  1.040E+02 3.05616E-28 -8.601E-04 ( 1.274E-14, 3.437E-17) ( 1.197E-14, 2.198E-17)  1.95E-07
  1.045E+02 2.98261E-28 -8.710E-04 ( 1.255E-14, 3.447E-17) ( 1.186E-14, 2.223E-17)  2.03E-07
  1.050E+02 2.91089E-28 -8.818E-04 ( 1.236E-14, 3.456E-17) ( 1.176E-14, 2.248E-17)  1.69E-07
  1.055E+02 2.84098E-28 -8.928E-04 ( 1.218E-14, 3.463E-17) ( 1.165E-14, 2.271E-17)  1.95E-07
  1.060E+02 2.77282E-28 -9.037E-04 ( 1.200E-14, 3.469E-17) ( 1.155E-14, 2.294E-17)  2.28E-07
  1.065E+02 2.70636E-28 -9.147E-04 ( 1.182E-14, 3.474E-17) ( 1.144E-14, 2.315E-17)  2.13E-07
  1.070E+02 2.64154E-28 -9.257E-04 ( 1.165E-14, 3.478E-17) ( 1.134E-14, 2.336E-17)  1.95E-07
  1.075E+02 2.57834E-28 -9.370E-04 ( 1.147E-14, 3.480E-17) ( 1.123E-14, 2.355E-17)  2.46E-07
  1.080E+02 2.51669E-28 -9.489E-04 ( 1.130E-14, 3.482E-17) ( 1.113E-14, 2.373E-17)  2.47E-07
  1.085E+02 2.45655E-28 -9.599E-04 ( 1.113E-14, 3.482E-17) ( 1.103E-14, 2.390E-17)  1.93E-07
  1.090E+02 2.39789E-28 -9.716E-04 ( 1.097E-14, 3.482E-17) ( 1.093E-14, 2.407E-17)  2.54E-07
  1.095E+02 2.34066E-28 -9.831E-04 ( 1.081E-14, 3.480E-17) ( 1.083E-14, 2.422E-17)  2.79E-07
  1.100E+02 2.28481E-28 -9.956E-04 ( 1.065E-14, 3.478E-17) ( 1.073E-14, 2.436E-17)  2.41E-07
  1.105E+02 2.23032E-28 -1.008E-03 ( 1.049E-14, 3.475E-17) ( 1.063E-14, 2.450E-17)  2.58E-07
  1.110E+02 2.17714E-28 -1.020E-03 ( 1.034E-14, 3.471E-17) ( 1.053E-14, 2.463E-17)  3.06E-07
  1.115E+02 2.12525E-28 -1.032E-03 ( 1.018E-14, 3.466E-17) ( 1.043E-14, 2.474E-17)  2.89E-07
  1.120E+02 2.07459E-28 -1.044E-03 ( 1.003E-14, 3.461E-17) ( 1.034E-14, 2.486E-17)  2.51E-07
  1.125E+02 2.02516E-28 -1.057E-03 ( 9.884E-15, 3.454E-17) ( 1.024E-14, 2.495E-17)  3.24E-07
  1.130E+02 1.97689E-28 -1.069E-03 ( 9.738E-15, 3.447E-17) ( 1.014E-14, 2.505E-17)  3.27E-07
  1.135E+02 1.92977E-28 -1.082E-03 ( 9.594E-15, 3.440E-17) ( 1.005E-14, 2.513E-17)  2.56E-07
  1.140E+02 1.88376E-28 -1.095E-03 ( 9.453E-15, 3.432E-17) ( 9.951E-15, 2.521E-17)  3.33E-07
  1.145E+02 1.83885E-28 -1.108E-03 ( 9.314E-15, 3.423E-17) ( 9.856E-15, 2.528E-17)  3.68E-07
  1.150E+02 1.79498E-28 -1.122E-03 ( 9.176E-15, 3.413E-17) ( 9.762E-15, 2.534E-17)  3.23E-07
  1.155E+02 1.75215E-28 -1.135E-03 ( 9.041E-15, 3.403E-17) ( 9.668E-15, 2.540E-17)  3.40E-07
  1.160E+02 1.71032E-28 -1.148E-03 ( 8.908E-15, 3.393E-17) ( 9.575E-15, 2.544E-17)  3.96E-07
  1.165E+02 1.66947E-28 -1.162E-03 ( 8.777E-15, 3.381E-17) ( 9.482E-15, 2.548E-17)  3.65E-07
  1.170E+02 1.62957E-28 -1.176E-03 ( 8.648E-15, 3.370E-17) ( 9.390E-15, 2.551E-17)  3.20E-07
  1.175E+02 1.59059E-28 -1.190E-03 ( 8.521E-15, 3.358E-17) ( 9.298E-15, 2.554E-17)  4.19E-07
  1.180E+02 1.55251E-28 -1.204E-03 ( 8.395E-15, 3.345E-17) ( 9.207E-15, 2.555E-17)  4.29E-07
  1.185E+02 1.51532E-28 -1.219E-03 ( 8.272E-15, 3.332E-17) ( 9.116E-15, 2.556E-17)  3.42E-07
  1.190E+02 1.47897E-28 -1.234E-03 ( 8.150E-15, 3.319E-17) ( 9.026E-15, 2.557E-17)  4.39E-07
  1.195E+02 1.44346E-28 -1.248E-03 ( 8.030E-15, 3.306E-17) ( 8.936E-15, 2.557E-17)  4.64E-07
  1.200E+02 1.40877E-28 -1.263E-03 ( 7.912E-15, 3.291E-17) ( 8.847E-15, 2.556E-17)  3.83E-07
  1.205E+02 1.37487E-28 -1.279E-03 ( 7.796E-15, 3.277E-17) ( 8.758E-15, 2.554E-17)  4.27E-07
  1.210E+02 1.34174E-28 -1.293E-03 ( 7.682E-15, 3.262E-17) ( 8.670E-15, 2.552E-17)  5.09E-07
  1.215E+02 1.30936E-28 -1.309E-03 ( 7.569E-15, 3.247E-17) ( 8.582E-15, 2.549E-17)  4.79E-07
  1.220E+02 1.27771E-28 -1.325E-03 ( 7.458E-15, 3.232E-17) ( 8.494E-15, 2.546E-17)  4.44E-07
  1.225E+02 1.24678E-28 -1.340E-03 ( 7.349E-15, 3.216E-17) ( 8.407E-15, 2.543E-17)  5.40E-07
  1.230E+02 1.21655E-28 -1.356E-03 ( 7.241E-15, 3.200E-17) ( 8.320E-15, 2.538E-17)  5.16E-07
  1.235E+02 1.18701E-28 -1.373E-03 ( 7.135E-15, 3.184E-17) ( 8.234E-15, 2.533E-17)  3.84E-07
  1.240E+02 1.15812E-28 -1.389E-03 ( 7.030E-15, 3.168E-17) ( 8.148E-15, 2.527E-17)  5.49E-07
  1.245E+02 1.12988E-28 -1.406E-03 ( 6.927E-15, 3.151E-17) ( 8.062E-15, 2.521E-17)  5.96E-07
  1.250E+02 1.10228E-28 -1.422E-03 ( 6.826E-15, 3.134E-17) ( 7.977E-15, 2.515E-17)  5.11E-07
  1.255E+02 1.07530E-28 -1.440E-03 ( 6.726E-15, 3.118E-17) ( 7.892E-15, 2.507E-17)  5.81E-07
  1.260E+02 1.04890E-28 -1.456E-03 ( 6.628E-15, 3.100E-17) ( 7.808E-15, 2.500E-17)  6.34E-07
  1.265E+02 1.02312E-28 -1.474E-03 ( 6.531E-15, 3.083E-17) ( 7.724E-15, 2.491E-17)  5.43E-07
  1.270E+02 9.97890E-29 -1.492E-03 ( 6.435E-15, 3.066E-17) ( 7.640E-15, 2.483E-17)  5.34E-07
  1.275E+02 9.73231E-29 -1.510E-03 ( 6.342E-15, 3.048E-17) ( 7.557E-15, 2.474E-17)  6.77E-07
  1.280E+02 9.49114E-29 -1.528E-03 ( 6.249E-15, 3.030E-17) ( 7.474E-15, 2.464E-17)  6.73E-07
  1.285E+02 9.25536E-29 -1.547E-03 ( 6.158E-15, 3.013E-17) ( 7.391E-15, 2.454E-17)  5.74E-07
  1.290E+02 9.02473E-29 -1.566E-03 ( 6.068E-15, 2.995E-17) ( 7.309E-15, 2.443E-17)  7.21E-07
  1.295E+02 8.79927E-29 -1.585E-03 ( 5.980E-15, 2.977E-17) ( 7.227E-15, 2.432E-17)  7.09E-07
  1.300E+02 8.57868E-29 -1.604E-03 ( 5.893E-15, 2.959E-17) ( 7.146E-15, 2.420E-17)  5.32E-07
  1.305E+02 8.36304E-29 -1.623E-03 ( 5.807E-15, 2.941E-17) ( 7.064E-15, 2.408E-17)  7.04E-07
  1.310E+02 8.15207E-29 -1.644E-03 ( 5.723E-15, 2.923E-17) ( 6.984E-15, 2.396E-17)  8.05E-07
  1.315E+02 7.94584E-29 -1.663E-03 ( 5.640E-15, 2.904E-17) ( 6.903E-15, 2.383E-17)  7.26E-07
  1.320E+02 7.74407E-29 -1.683E-03 ( 5.558E-15, 2.886E-17) ( 6.823E-15, 2.370E-17)  7.62E-07
  1.325E+02 7.54680E-29 -1.704E-03 ( 5.477E-15, 2.868E-17) ( 6.743E-15, 2.357E-17)  8.53E-07
  1.330E+02 7.35381E-29 -1.724E-03 ( 5.398E-15, 2.849E-17) ( 6.663E-15, 2.343E-17)  7.52E-07
  1.335E+02 7.16505E-29 -1.747E-03 ( 5.320E-15, 2.832E-17) ( 6.584E-15, 2.328E-17)  6.63E-07
  1.340E+02 6.98052E-29 -1.768E-03 ( 5.243E-15, 2.813E-17) ( 6.505E-15, 2.313E-17)  8.88E-07
  1.345E+02 6.79989E-29 -1.789E-03 ( 5.168E-15, 2.795E-17) ( 6.426E-15, 2.298E-17)  9.20E-07
  1.350E+02 6.62334E-29 -1.812E-03 ( 5.093E-15, 2.777E-17) ( 6.348E-15, 2.283E-17)  7.43E-07
  1.355E+02 6.45059E-29 -1.834E-03 ( 5.020E-15, 2.759E-17) ( 6.269E-15, 2.267E-17)  9.56E-07
  1.360E+02 6.28168E-29 -1.856E-03 ( 4.948E-15, 2.740E-17) ( 6.191E-15, 2.251E-17)  9.64E-07
  1.365E+02 6.11651E-29 -1.878E-03 ( 4.877E-15, 2.722E-17) ( 6.114E-15, 2.234E-17)  7.48E-07
  1.370E+02 5.95498E-29 -1.903E-03 ( 4.807E-15, 2.704E-17) ( 6.036E-15, 2.217E-17)  9.03E-07
  1.375E+02 5.79698E-29 -1.927E-03 ( 4.739E-15, 2.686E-17) ( 5.959E-15, 2.200E-17)  1.08E-06
  1.380E+02 5.64236E-29 -1.951E-03 ( 4.671E-15, 2.669E-17) ( 5.882E-15, 2.182E-17)  1.01E-06
  1.385E+02 5.49124E-29 -1.975E-03 ( 4.605E-15, 2.650E-17) ( 5.806E-15, 2.164E-17)  9.97E-07
  1.390E+02 5.34339E-29 -2.000E-03 ( 4.539E-15, 2.633E-17) ( 5.730E-15, 2.146E-17)  1.15E-06
  1.395E+02 5.19888E-29 -2.025E-03 ( 4.475E-15, 2.615E-17) ( 5.653E-15, 2.127E-17)  1.04E-06
  1.400E+02 5.05752E-29 -2.050E-03 ( 4.412E-15, 2.597E-17) ( 5.578E-15, 2.108E-17)  8.31E-07
  1.405E+02 4.91929E-29 -2.076E-03 ( 4.350E-15, 2.580E-17) ( 5.502E-15, 2.089E-17)  1.17E-06
  1.410E+02 4.78410E-29 -2.103E-03 ( 4.288E-15, 2.563E-17) ( 5.427E-15, 2.070E-17)  1.25E-06
  1.415E+02 4.65185E-29 -2.129E-03 ( 4.228E-15, 2.545E-17) ( 5.352E-15, 2.051E-17)  1.05E-06
  1.420E+02 4.52276E-29 -2.155E-03 ( 4.169E-15, 2.527E-17) ( 5.277E-15, 2.030E-17)  1.27E-06
  1.425E+02 4.39636E-29 -2.184E-03 ( 4.111E-15, 2.511E-17) ( 5.202E-15, 2.009E-17)  1.32E-06
  1.430E+02 4.27279E-29 -2.211E-03 ( 4.054E-15, 2.494E-17) ( 5.127E-15, 1.989E-17)  1.06E-06
  1.435E+02 4.15210E-29 -2.239E-03 ( 3.998E-15, 2.477E-17) ( 5.053E-15, 1.968E-17)  1.18E-06
  1.440E+02 4.03403E-29 -2.269E-03 ( 3.943E-15, 2.461E-17) ( 4.979E-15, 1.947E-17)  1.45E-06
  1.445E+02 3.91863E-29 -2.296E-03 ( 3.889E-15, 2.444E-17) ( 4.905E-15, 1.926E-17)  1.40E-06
  1.450E+02 3.80590E-29 -2.326E-03 ( 3.836E-15, 2.427E-17) ( 4.832E-15, 1.904E-17)  1.31E-06
  1.455E+02 3.69571E-29 -2.355E-03 ( 3.783E-15, 2.411E-17) ( 4.758E-15, 1.882E-17)  1.56E-06
  1.460E+02 3.58791E-29 -2.387E-03 ( 3.732E-15, 2.395E-17) ( 4.685E-15, 1.860E-17)  1.45E-06
  1.465E+02 3.48270E-29 -2.416E-03 ( 3.682E-15, 2.379E-17) ( 4.612E-15, 1.838E-17)  1.08E-06
  1.470E+02 3.37989E-29 -2.446E-03 ( 3.632E-15, 2.363E-17) ( 4.539E-15, 1.815E-17)  1.57E-06
  1.475E+02 3.27946E-29 -2.478E-03 ( 3.584E-15, 2.347E-17) ( 4.467E-15, 1.792E-17)  1.72E-06
  1.480E+02 3.18132E-29 -2.510E-03 ( 3.536E-15, 2.332E-17) ( 4.394E-15, 1.769E-17)  1.48E-06
  1.485E+02 3.08548E-29 -2.542E-03 ( 3.489E-15, 2.316E-17) ( 4.322E-15, 1.745E-17)  1.72E-06
  1.490E+02 2.99189E-29 -2.576E-03 ( 3.443E-15, 2.302E-17) ( 4.250E-15, 1.722E-17)  1.83E-06
  1.495E+02 2.90049E-29 -2.609E-03 ( 3.398E-15, 2.287E-17) ( 4.178E-15, 1.698E-17)  1.53E-06
  1.500E+02 2.81122E-29 -2.642E-03 ( 3.354E-15, 2.272E-17) ( 4.106E-15, 1.674E-17)  1.59E-06
  1.505E+02 2.72417E-29 -2.675E-03 ( 3.311E-15, 2.257E-17) ( 4.035E-15, 1.650E-17)  1.99E-06
  1.510E+02 2.63916E-29 -2.712E-03 ( 3.269E-15, 2.243E-17) ( 3.963E-15, 1.625E-17)  1.95E-06
  1.515E+02 2.55618E-29 -2.745E-03 ( 3.227E-15, 2.229E-17) ( 3.892E-15, 1.601E-17)  1.75E-06
  1.520E+02 2.47522E-29 -2.780E-03 ( 3.186E-15, 2.215E-17) ( 3.821E-15, 1.576E-17)  2.15E-06
  1.525E+02 2.39627E-29 -2.814E-03 ( 3.146E-15, 2.201E-17) ( 3.750E-15, 1.552E-17)  2.09E-06
  1.530E+02 2.31928E-29 -2.852E-03 ( 3.107E-15, 2.188E-17) ( 3.679E-15, 1.526E-17)  1.54E-06
  1.535E+02 2.24412E-29 -2.886E-03 ( 3.069E-15, 2.175E-17) ( 3.608E-15, 1.502E-17)  2.19E-06
  1.540E+02 2.17092E-29 -2.922E-03 ( 3.032E-15, 2.161E-17) ( 3.538E-15, 1.476E-17)  2.42E-06
  1.545E+02 2.09963E-29 -2.956E-03 ( 2.995E-15, 2.148E-17) ( 3.468E-15, 1.450E-17)  2.10E-06
  1.550E+02 2.03011E-29 -2.997E-03 ( 2.959E-15, 2.136E-17) ( 3.397E-15, 1.424E-17)  2.36E-06
  1.555E+02 1.96239E-29 -3.032E-03 ( 2.924E-15, 2.123E-17) ( 3.327E-15, 1.398E-17)  2.63E-06
  1.560E+02 1.89645E-29 -3.070E-03 ( 2.890E-15, 2.111E-17) ( 3.257E-15, 1.372E-17)  2.32E-06
  1.565E+02 1.83227E-29 -3.105E-03 ( 2.857E-15, 2.099E-17) ( 3.188E-15, 1.346E-17)  2.27E-06
  1.570E+02 1.76979E-29 -3.142E-03 ( 2.824E-15, 2.087E-17) ( 3.118E-15, 1.319E-17)  2.86E-06
  1.575E+02 1.70904E-29 -3.177E-03 ( 2.792E-15, 2.075E-17) ( 3.048E-15, 1.293E-17)  2.80E-06
  1.580E+02 1.64990E-29 -3.216E-03 ( 2.761E-15, 2.064E-17) ( 2.979E-15, 1.266E-17)  2.35E-06
  1.585E+02 1.59243E-29 -3.249E-03 ( 2.731E-15, 2.052E-17) ( 2.909E-15, 1.239E-17)  3.08E-06
  1.590E+02 1.53659E-29 -3.285E-03 ( 2.702E-15, 2.041E-17) ( 2.840E-15, 1.212E-17)  3.15E-06
  1.595E+02 1.48233E-29 -3.319E-03 ( 2.673E-15, 2.031E-17) ( 2.771E-15, 1.185E-17)  2.51E-06
  1.600E+02 1.42968E-29 -3.354E-03 ( 2.645E-15, 2.020E-17) ( 2.702E-15, 1.157E-17)  3.25E-06
  1.605E+02 1.37852E-29 -3.391E-03 ( 2.617E-15, 2.011E-17) ( 2.633E-15, 1.130E-17)  3.56E-06
  1.610E+02 1.32896E-29 -3.417E-03 ( 2.591E-15, 2.000E-17) ( 2.564E-15, 1.103E-17)  3.03E-06
  1.615E+02 1.28092E-29 -3.451E-03 ( 2.565E-15, 1.990E-17) ( 2.496E-15, 1.075E-17)  3.30E-06
  1.620E+02 1.23431E-29 -3.482E-03 ( 2.540E-15, 1.981E-17) ( 2.427E-15, 1.047E-17)  3.95E-06
  1.625E+02 1.18929E-29 -3.506E-03 ( 2.516E-15, 1.971E-17) ( 2.359E-15, 1.019E-17)  3.74E-06
  1.630E+02 1.14563E-29 -3.532E-03 ( 2.492E-15, 1.963E-17) ( 2.290E-15, 9.918E-18)  3.57E-06
  1.635E+02 1.10350E-29 -3.556E-03 ( 2.469E-15, 1.953E-17) ( 2.222E-15, 9.631E-18)  4.38E-06
  1.640E+02 1.06274E-29 -3.582E-03 ( 2.447E-15, 1.945E-17) ( 2.154E-15, 9.345E-18)  4.17E-06
  1.645E+02 1.02341E-29 -3.594E-03 ( 2.426E-15, 1.936E-17) ( 2.086E-15, 9.068E-18)  3.11E-06
  1.650E+02 9.85459E-30 -3.610E-03 ( 2.405E-15, 1.929E-17) ( 2.018E-15, 8.784E-18)  4.54E-06
  1.655E+02 9.48899E-30 -3.623E-03 ( 2.385E-15, 1.921E-17) ( 1.950E-15, 8.497E-18)  5.05E-06
  1.660E+02 9.13682E-30 -3.626E-03 ( 2.366E-15, 1.914E-17) ( 1.882E-15, 8.218E-18)  4.47E-06
  1.665E+02 8.79797E-30 -3.631E-03 ( 2.347E-15, 1.907E-17) ( 1.814E-15, 7.934E-18)  5.28E-06
